doid_code	doid_name	locus	high_confidence	pubmed_ids	status	primary	gene	symbol	hgnc_id	hgnc_id_int
DOID:9744	type 1 diabetes mellitus	43	0	22704111	LC-P	1	9749	PHACTR2	HGNC:20956	20956
DOID:9744	type 1 diabetes mellitus	28	0	21980299	LC-S	0	10584	COLEC10	HGNC:2220	2220
DOID:9744	type 1 diabetes mellitus	29	0	18978792	LC-S	0	116028	RMI2	HGNC:28349	28349
DOID:9744	type 1 diabetes mellitus	32	0	21829393|17554300	LC-S	0	132612	ADAD1	HGNC:30713	30713
DOID:9744	type 1 diabetes mellitus	0	0	21980299	LC-S	0	2248	FGF3	HGNC:3681	3681
DOID:9744	type 1 diabetes mellitus	0	0	21980299	LC-S	0	2249	FGF4	HGNC:3682	3682
DOID:9744	type 1 diabetes mellitus	15	0	22704111	LC-S	0	2632	GBE1	HGNC:4180	4180
DOID:9744	type 1 diabetes mellitus	34	0	19430480	LC-S	0	2813	GP2	HGNC:4441	4441
DOID:9744	type 1 diabetes mellitus	50	0	21829393|18840781	LC-S	0	400359	C15orf53	HGNC:33796	33796
DOID:9744	type 1 diabetes mellitus	29	0	18978792	LC-S	0	58531	PRM3	HGNC:13732	13732
DOID:9744	type 1 diabetes mellitus	34	0	19430480	LC-S	0	7369	UMOD	HGNC:12559	12559
DOID:9744	type 1 diabetes mellitus	24	0	22704111	LC-S	0	85443	DCLK3	HGNC:19005	19005
DOID:9744	type 1 diabetes mellitus	23	0	18978792	LC-S	0	8648	NCOA1	HGNC:7668	7668
DOID:9538	multiple myeloma	1	1	23955597|23502783	HC-P	1	23492	CBX7	HGNC:1557	1557
DOID:9538	multiple myeloma	25	1	23955597	HC-P	1	23495	TNFRSF13B	HGNC:18153	18153
DOID:9538	multiple myeloma	6	1	23502783|22120009	HC-P	1	54986	ULK4	HGNC:15784	15784
DOID:9538	multiple myeloma	14	1	23955597|23502783	HC-P	1	55892	MYNN	HGNC:14955	14955
DOID:9538	multiple myeloma	16	1	22120009|23502783	HC-P	1	8701	DNAH11	HGNC:2942	2942
DOID:9538	multiple myeloma	21	0	23502783	LC-P	1	1010	CDH12	HGNC:1751	1751
DOID:9538	multiple myeloma	19	0	23502783	LC-P	1	1012	CDH13	HGNC:1753	1753
DOID:9538	multiple myeloma	17	0	23502783	LC-P	1	10721	POLQ	HGNC:9186	9186
DOID:9538	multiple myeloma	29	0	23502783	LC-P	1	1733	DIO1	HGNC:2883	2883
DOID:9538	multiple myeloma	31	0	22120009|23502783	LC-P	1	1838	DTNB	HGNC:3058	3058
DOID:9538	multiple myeloma	30	0	23502783	LC-P	1	2122	MECOM	HGNC:3498	3498
DOID:9538	multiple myeloma	24	0	23502783	LC-P	1	29123	ANKRD11	HGNC:21316	21316
DOID:9538	multiple myeloma	4	0	23502783	LC-P	1	3608	ILF2	HGNC:6037	6037
DOID:9538	multiple myeloma	18	0	23955597	LC-P	1	4601	MXI1	HGNC:7534	7534
DOID:9538	multiple myeloma	12	0	23502783	LC-P	1	595	CCND1	HGNC:1582	1582
DOID:9538	multiple myeloma	13	0	23955597	LC-P	1	80210	ARMC9	HGNC:20730	20730
DOID:9538	multiple myeloma	15	0	23502783	LC-P	1	84458	LCOR	HGNC:29503	29503
DOID:9538	multiple myeloma	23	0	23502783	LC-P	1	8658	TNKS	HGNC:11941	11941
DOID:9538	multiple myeloma	28	0	23502783	LC-P	1	8924	HERC2	HGNC:4868	4868
DOID:9538	multiple myeloma	2	0	23502783	LC-P	1	9465	AKAP7	HGNC:377	377
DOID:9538	multiple myeloma	9	0	23502783	LC-P	1	9862	MED24	HGNC:22963	22963
DOID:9538	multiple myeloma	32	0	23502783	LC-S	0	10640	EXOC5	HGNC:10696	10696
DOID:9538	multiple myeloma	26	0	23502783	LC-S	0	203859	ANO5	HGNC:27337	27337
DOID:9538	multiple myeloma	11	0	23502783	LC-S	0	219699	UNC5B	HGNC:12568	12568
DOID:9538	multiple myeloma	34	0	23502783	LC-S	0	22862	FNDC3A	HGNC:20296	20296
DOID:9538	multiple myeloma	23	0	23502783	LC-S	0	4482	MSRA	HGNC:7377	7377
DOID:9538	multiple myeloma	11	0	23502783	LC-S	0	5092	PCBD1	HGNC:8646	8646
DOID:9538	multiple myeloma	3	0	23502783	LC-S	0	51617	HMP19		
DOID:9538	multiple myeloma	7	0	23502783	LC-S	0	767	CA8	HGNC:1382	1382
DOID:9538	multiple myeloma	20	0	23502783	LC-S	0	79660	PPP1R3B	HGNC:14942	14942
DOID:9538	multiple myeloma	22	0	23502783	LC-S	0	83879	CDCA7	HGNC:14628	14628
DOID:9538	multiple myeloma	8	0	23502783	LC-S	0	92126	DSEL	HGNC:18144	18144
DOID:9352	type 2 diabetes mellitus	89	1	22961080	HC-P	1	10125	RASGRP1	HGNC:9878	9878
DOID:9352	type 2 diabetes mellitus	4	1	24509480	HC-P	1	10198	MPHOSPH9	HGNC:7215	7215
DOID:9352	type 2 diabetes mellitus	113	1	21874001|24509480|23945395	HC-P	1	10239	AP3S2	HGNC:571	571
DOID:9352	type 2 diabetes mellitus	106	1	20862305|24509480	HC-P	1	10253	SPRY2	HGNC:11270	11270
DOID:9352	type 2 diabetes mellitus	98	1	19401414|24509480|23945395|22961080|17463248|20581827|21573907|22293688|17463246|18372903|19056611|23209189|17463249	HC-P	1	1030	CDKN2B	HGNC:1788	1788
DOID:9352	type 2 diabetes mellitus	111	1	24509480|21874001|22693455|21490949	HC-P	1	10363	HMG20A	HGNC:5001	5001
DOID:9352	type 2 diabetes mellitus	79	1	23300278|24509480|17463249|17463248|23945395|18711366|20581827|17463246|22693455|18372903|21573907|19401414	HC-P	1	10644	IGF2BP2	HGNC:28867	28867
DOID:9352	type 2 diabetes mellitus	87	1	24509480|22693455	HC-P	1	111	ADCY5	HGNC:236	236
DOID:9352	type 2 diabetes mellitus	1	1	24509480	HC-P	1	11124	FAF1	HGNC:3578	3578
DOID:9352	type 2 diabetes mellitus	30	1	23670970	HC-P	1	115019	SLC26A9	HGNC:14469	14469
DOID:9352	type 2 diabetes mellitus	10	1	20581827|24509480	HC-P	1	116985	ARAP1	HGNC:16925	16925
DOID:9352	type 2 diabetes mellitus	47	1	23982368	HC-P	1	127665	ZNF648	HGNC:18190	18190
DOID:9352	type 2 diabetes mellitus	93	1	21490949	HC-P	1	135154	SDHAF4	HGNC:20957	20957
DOID:9352	type 2 diabetes mellitus	65	1	20581827	HC-P	1	136259	KLF14	HGNC:23025	23025
DOID:9352	type 2 diabetes mellitus	78	1	24509480|19401414|20581827|22693455|17463249|17463248|17463246|17293876|19734900|23945395|17460697|19056611	HC-P	1	169026	SLC30A8	HGNC:20303	20303
DOID:9352	type 2 diabetes mellitus	6	1	22158537|22961080|24509480	HC-P	1	169792	GLIS3	HGNC:28510	28510
DOID:9352	type 2 diabetes mellitus	61	1	23945395	HC-P	1	201232	SLC16A13	HGNC:31037	31037
DOID:9352	type 2 diabetes mellitus	139	1	24509480	HC-P	1	201799	TMEM154	HGNC:26489	26489
DOID:9352	type 2 diabetes mellitus	81	1	18372903|24509480|20581827	HC-P	1	221895	JAZF1	HGNC:28917	28917
DOID:9352	type 2 diabetes mellitus	7	1	23945395	HC-P	1	26086	GPSM1	HGNC:17858	17858
DOID:9352	type 2 diabetes mellitus	140	1	23575436	HC-P	1	2645	GCK	HGNC:4195	4195
DOID:9352	type 2 diabetes mellitus	114	1	22693455	HC-P	1	284217	LAMA1	HGNC:6481	6481
DOID:9352	type 2 diabetes mellitus	42	1	22456796|24509480	HC-P	1	286	ANK1	HGNC:492	492
DOID:9352	type 2 diabetes mellitus	60	1	22961080	HC-P	1	2869	GRK5	HGNC:4544	4544
DOID:9352	type 2 diabetes mellitus	110	1	21874001|24509480	HC-P	1	2888	GRB14	HGNC:4565	4565
DOID:9352	type 2 diabetes mellitus	83	1	24509480|20581827|19401414|17463248|17463246|22693455|23945395|18372903|17293876|17463249|21490949|20862305	HC-P	1	3087	HHEX	HGNC:4901	4901
DOID:9352	type 2 diabetes mellitus	105	1	22158537|21874001|24509480	HC-P	1	3172	HNF4A	HGNC:5024	5024
DOID:9352	type 2 diabetes mellitus	108	1	20581827|19734900|24509480	HC-P	1	3667	IRS1	HGNC:6125	6125
DOID:9352	type 2 diabetes mellitus	0	1	24509480|17463249|17463248|19056611|17463246|18372903	HC-P	1	3767	KCNJ11	HGNC:6257	6257
DOID:9352	type 2 diabetes mellitus	50	1	18711367|23945395|19401414|21799836|24509480|20174558|21573907|20581827|24101674|22961080	HC-P	1	3784	KCNQ1	HGNC:6294	6294
DOID:9352	type 2 diabetes mellitus	5	1	20818381|20862305|23945395|24509480|21799836	HC-P	1	388125	C2CD4B	HGNC:33628	33628
DOID:9352	type 2 diabetes mellitus	22	1	23945395	HC-P	1	3952	LEP	HGNC:6553	6553
DOID:9352	type 2 diabetes mellitus	12	1	24509480|24465431	HC-P	1	4026	LPP	HGNC:6679	6679
DOID:9352	type 2 diabetes mellitus	13	1	24509480	HC-P	1	4160	MC4R	HGNC:6932	6932
DOID:9352	type 2 diabetes mellitus	116	1	23575436|20581827|24509480	HC-P	1	4544	MTNR1B	HGNC:7464	7464
DOID:9352	type 2 diabetes mellitus	82	1	18372903	HC-P	1	4853	NOTCH2	HGNC:7882	7882
DOID:9352	type 2 diabetes mellitus	130	1	23532257|22158537	HC-P	1	5078	PAX4	HGNC:8618	8618
DOID:9352	type 2 diabetes mellitus	57	1	22158537	HC-P	1	5184	PEPD	HGNC:8840	8840
DOID:9352	type 2 diabetes mellitus	36	1	20581827|24509480	HC-P	1	53335	BCL11A	HGNC:13221	13221
DOID:9352	type 2 diabetes mellitus	115	1	20581827	HC-P	1	54469	ZFAND6	HGNC:30164	30164
DOID:9352	type 2 diabetes mellitus	76	1	24509480	HC-P	1	54622	ARL15	HGNC:25945	25945
DOID:9352	type 2 diabetes mellitus	23	1	24509480|17463249|17463248|17463246|20581827|18372903	HC-P	1	5468	PPARG	HGNC:9236	9236
DOID:9352	type 2 diabetes mellitus	63	1	23575436|17554300|19056611|21490949|24509480|20581827|19401414|23945395|19734900|18372903|17463248|17463246|22693455|18711366|22961080|17460697|17463249	HC-P	1	54901	CDKAL1	HGNC:21050	21050
DOID:9352	type 2 diabetes mellitus	56	1	18372903	HC-P	1	56999	ADAMTS9	HGNC:13202	13202
DOID:9352	type 2 diabetes mellitus	25	1	24509480	HC-P	1	57178	ZMIZ1	HGNC:16493	16493
DOID:9352	type 2 diabetes mellitus	103	1	20174558|21647700	HC-P	1	5789	PTPRD	HGNC:9668	9668
DOID:9352	type 2 diabetes mellitus	16	1	20418489	HC-P	1	5937	RBMS1	HGNC:9907	9907
DOID:9352	type 2 diabetes mellitus	38	1	22158537	HC-P	1	60685	ZFAND3	HGNC:18019	18019
DOID:9352	type 2 diabetes mellitus	45	1	20174558	HC-P	1	63826	SRR	HGNC:14398	14398
DOID:9352	type 2 diabetes mellitus	11	1	18372903	HC-P	1	63892	THADA	HGNC:19217	19217
DOID:9352	type 2 diabetes mellitus	44	1	21874001|24509480	HC-P	1	6480	ST6GAL1	HGNC:10860	10860
DOID:9352	type 2 diabetes mellitus	15	1	20581827|24509480|21573907	HC-P	1	6927	HNF1A	HGNC:11621	11621
DOID:9352	type 2 diabetes mellitus	52	1	22961080|24509480|20581827|23945395	HC-P	1	6928	HNF1B	HGNC:11630	11630
DOID:9352	type 2 diabetes mellitus	74	1	24509480|23300278|20581827|17463249|22693455|23209189|17293876|17463246|19734900|19056611|18372903|23945395|22101970|24390345|17554300|19401414|17460697|17463248|17668382	HC-P	1	6934	TCF7L2	HGNC:11641	11641
DOID:9352	type 2 diabetes mellitus	131	1	24509480|20581827	HC-P	1	7091	TLE4	HGNC:11840	11840
DOID:9352	type 2 diabetes mellitus	88	1	24509480|23945395	HC-P	1	7325	UBE2E2	HGNC:12478	12478
DOID:9352	type 2 diabetes mellitus	122	1	24509480|19734900|20581827	HC-P	1	7466	WFS1	HGNC:12762	12762
DOID:9352	type 2 diabetes mellitus	54	1	22693455|19056611|17463249|24509480|17463248|20581827|17554300|23209189|18372903	HC-P	1	79068	FTO	HGNC:24678	24678
DOID:9352	type 2 diabetes mellitus	123	1	22158537	HC-P	1	79571	GCC1	HGNC:19095	19095
DOID:9352	type 2 diabetes mellitus	26	1	20581827|24509480	HC-P	1	8091	HMGA2	HGNC:5009	5009
DOID:9352	type 2 diabetes mellitus	86	1	22158537|24509480	HC-P	1	83795	KCNK16	HGNC:14464	14464
DOID:9352	type 2 diabetes mellitus	119	1	20581827	HC-P	1	84327	ZBED3	HGNC:20711	20711
DOID:9352	type 2 diabetes mellitus	31	1	18372903|24509480|22961080|20862305	HC-P	1	8872	CDC123	HGNC:16827	16827
DOID:9352	type 2 diabetes mellitus	85	1	20581827|24509480	HC-P	1	9055	PRC1	HGNC:9341	9341
DOID:9352	type 2 diabetes mellitus	49	1	20581827|24509480	HC-P	1	94241	TP53INP1	HGNC:18022	18022
DOID:9352	type 2 diabetes mellitus	99	1	21874001	HC-P	1	9559	VPS26A	HGNC:12711	12711
DOID:9352	type 2 diabetes mellitus	14	1	22158537	HC-P	1	9861	PSMD6	HGNC:9564	9564
DOID:9352	type 2 diabetes mellitus	88	1	24509480|23945395	HC-S	0	100505877	UBE2E2-AS1	HGNC:44512	44512
DOID:9352	type 2 diabetes mellitus	113	1	21874001|24509480|23945395	HC-S	0	100526783	C15orf38-AP3S2	HGNC:38824	38824
DOID:9352	type 2 diabetes mellitus	98	1	19401414|24509480|23945395|22961080|17463248|20581827|21573907|22293688|17463246|18372903|19056611|23209189|17463249	HC-S	0	1029	CDKN2A	HGNC:1787	1787
DOID:9352	type 2 diabetes mellitus	82	1	18372903	HC-S	0	11085	ADAM30	HGNC:208	208
DOID:9352	type 2 diabetes mellitus	105	1	22158537|21874001|24509480	HC-S	0	128486	FITM2	HGNC:16135	16135
DOID:9352	type 2 diabetes mellitus	105	1	22158537|21874001|24509480	HC-S	0	140902	R3HDML	HGNC:16249	16249
DOID:9352	type 2 diabetes mellitus	5	1	20818381|20862305|23945395|24509480|21799836	HC-S	0	145741	C2CD4A	HGNC:33627	33627
DOID:9352	type 2 diabetes mellitus	123	1	22158537	HC-S	0	168850	ZNF800	HGNC:27267	27267
DOID:9352	type 2 diabetes mellitus	115	1	20581827	HC-S	0	2184	FAH	HGNC:3579	3579
DOID:9352	type 2 diabetes mellitus	110	1	21874001|24509480	HC-S	0	22837	COBLL1	HGNC:23571	23571
DOID:9352	type 2 diabetes mellitus	85	1	20581827|24509480	HC-S	0	26276	VPS33B	HGNC:12712	12712
DOID:9352	type 2 diabetes mellitus	130	1	23532257	HC-S	0	27044	SND1	HGNC:30646	30646
DOID:9352	type 2 diabetes mellitus	47	1	23982368	HC-S	0	2752	GLUL	HGNC:4341	4341
DOID:9352	type 2 diabetes mellitus	130	1	23532257	HC-S	0	29999	FSCN3	HGNC:3961	3961
DOID:9352	type 2 diabetes mellitus	30	1	23670970	HC-S	0	338382	RAB7B	HGNC:30513	30513
DOID:9352	type 2 diabetes mellitus	83	1	24509480|20581827|19401414|17463248|17463246|22693455|23945395|18372903|17293876|17463249|21490949|20862305	HC-S	0	3416	IDE	HGNC:5381	5381
DOID:9352	type 2 diabetes mellitus	16	1	20418489	HC-S	0	3694	ITGB6	HGNC:6161	6161
DOID:9352	type 2 diabetes mellitus	130	1	23532257	HC-S	0	381	ARF5	HGNC:658	658
DOID:9352	type 2 diabetes mellitus	83	1	24509480|20581827|19401414|17463248|17463246|22693455|23945395|18372903|17293876|17463249|21490949|20862305	HC-S	0	3832	KIF11	HGNC:6388	6388
DOID:9352	type 2 diabetes mellitus	83	1	24509480|20581827|19401414|17463248|17463246|22693455|23945395|18372903|17293876|17463249|21490949|20862305	HC-S	0	54536	EXOC6	HGNC:23196	23196
DOID:9352	type 2 diabetes mellitus	122	1	24509480|19734900|20581827	HC-S	0	5522	PPP2R2C	HGNC:9306	9306
DOID:9352	type 2 diabetes mellitus	31	1	18372903|24509480|22961080|20862305	HC-S	0	57118	CAMK1D	HGNC:19341	19341
DOID:9352	type 2 diabetes mellitus	108	1	20581827|19734900|24509480	HC-S	0	57624	NYAP2	HGNC:29291	29291
DOID:9352	type 2 diabetes mellitus	12	1	24509480|24465431	HC-S	0	604	BCL6	HGNC:1001	1001
DOID:9352	type 2 diabetes mellitus	134	1	24509480	HC-S	0	6239	RREB1	HGNC:10449	10449
DOID:9352	type 2 diabetes mellitus	98	1	19401414|24509480|23945395|22961080|17463248|20581827|21573907|22293688|17463246|18372903|19056611|23209189|17463249	HC-S	0	63951	DMRTA1	HGNC:13826	13826
DOID:9352	type 2 diabetes mellitus	134	1	24509480	HC-S	0	6745	SSR1	HGNC:11323	11323
DOID:9352	type 2 diabetes mellitus	91	1	18372903|20581827|17554300	HC-S	0	7103	TSPAN8	HGNC:11855	11855
DOID:9352	type 2 diabetes mellitus	91	1	18372903|20581827|17554300	HC-S	0	8549	LGR5	HGNC:4504	4504
DOID:9352	type 2 diabetes mellitus	15	1	20581827|24509480	HC-S	0	8638	OASL	HGNC:8090	8090
DOID:9352	type 2 diabetes mellitus	49	1	20581827|24509480	HC-S	0	9134	CCNE2	HGNC:1590	1590
DOID:9352	type 2 diabetes mellitus	48	0	19734900	LC-P	1	1070	CETN3	HGNC:1868	1868
DOID:9352	type 2 diabetes mellitus	80	0	22456796	LC-P	1	114299	PALM2	HGNC:15845	15845
DOID:9352	type 2 diabetes mellitus	39	0	18372903	LC-P	1	117159	DCD	HGNC:14669	14669
DOID:9352	type 2 diabetes mellitus	141	0	22238593	LC-P	1	120224	TMEM45B	HGNC:25194	25194
DOID:9352	type 2 diabetes mellitus	133	0	24509480	LC-P	1	127018	LYPLAL1	HGNC:20440	20440
DOID:9352	type 2 diabetes mellitus	51	0	24509480	LC-P	1	129787	TMEM18	HGNC:25257	25257
DOID:9352	type 2 diabetes mellitus	37	0	21490949	LC-P	1	131368	ZPLD1	HGNC:27022	27022
DOID:9352	type 2 diabetes mellitus	129	0	21490949	LC-P	1	1380	CR2	HGNC:2336	2336
DOID:9352	type 2 diabetes mellitus	40	0	24509480	LC-P	1	1395	CRHR2	HGNC:2358	2358
DOID:9352	type 2 diabetes mellitus	68	0	24390345	LC-P	1	158038	LINGO2	HGNC:21207	21207
DOID:9352	type 2 diabetes mellitus	95	0	24509480	LC-P	1	1607	DGKB	HGNC:2850	2850
DOID:9352	type 2 diabetes mellitus	35	0	24509480	LC-P	1	2115	ETV1	HGNC:3490	3490
DOID:9352	type 2 diabetes mellitus	64	0	22238593	LC-P	1	2152	F3	HGNC:3541	3541
DOID:9352	type 2 diabetes mellitus	136	0	24509480	LC-P	1	219738	C10orf35	HGNC:23519	23519
DOID:9352	type 2 diabetes mellitus	138	0	23937595	LC-P	1	2557	GABRA4	HGNC:4078	4078
DOID:9352	type 2 diabetes mellitus	124	0	21490949	LC-P	1	256536	TCERG1L	HGNC:23533	23533
DOID:9352	type 2 diabetes mellitus	19	0	23386860	LC-P	1	25830	SULT4A1	HGNC:14903	14903
DOID:9352	type 2 diabetes mellitus	90	0	24509480	LC-P	1	2696	GIPR	HGNC:4271	4271
DOID:9352	type 2 diabetes mellitus	20	0	23386860	LC-P	1	27327	TNRC6A	HGNC:11969	11969
DOID:9352	type 2 diabetes mellitus	8	0	21490949	LC-P	1	30811	HUNK	HGNC:13326	13326
DOID:9352	type 2 diabetes mellitus	70	0	22238593	LC-P	1	374378	GALNT18	HGNC:30488	30488
DOID:9352	type 2 diabetes mellitus	75	0	24509480	LC-P	1	387103	CENPW	HGNC:21488	21488
DOID:9352	type 2 diabetes mellitus	92	0	21490949	LC-P	1	390928	PAPL		
DOID:9352	type 2 diabetes mellitus	137	0	23209189	LC-P	1	4214	MAP3K1	HGNC:6848	6848
DOID:9352	type 2 diabetes mellitus	100	0	21490949	LC-P	1	43	ACHE	HGNC:108	108
DOID:9352	type 2 diabetes mellitus	53	0	21490949	LC-P	1	51555	PEX5L	HGNC:30024	30024
DOID:9352	type 2 diabetes mellitus	121	0	24509480	LC-P	1	53832	IL20RA	HGNC:6003	6003
DOID:9352	type 2 diabetes mellitus	94	0	23137000	LC-P	1	5467	PPARD	HGNC:9235	9235
DOID:9352	type 2 diabetes mellitus	127	0	21490949	LC-P	1	55016	MARCH1	HGNC:26077	26077
DOID:9352	type 2 diabetes mellitus	96	0	23300278	LC-P	1	55544	RBM38	HGNC:15818	15818
DOID:9352	type 2 diabetes mellitus	28	0	24509480	LC-P	1	5629	PROX1	HGNC:9459	9459
DOID:9352	type 2 diabetes mellitus	21	0	24509480	LC-P	1	5728	PTEN	HGNC:9588	9588
DOID:9352	type 2 diabetes mellitus	43	0	24465431	LC-P	1	57507	ZNF608	HGNC:29238	29238
DOID:9352	type 2 diabetes mellitus	24	0	24509480	LC-P	1	57542	KLHL42	HGNC:29252	29252
DOID:9352	type 2 diabetes mellitus	2	0	23300278	LC-P	1	58480	RHOU	HGNC:17794	17794
DOID:9352	type 2 diabetes mellitus	101	0	24509480	LC-P	1	59338	PLEKHA1	HGNC:14335	14335
DOID:9352	type 2 diabetes mellitus	69	0	24509480	LC-P	1	6049	RNF6	HGNC:10069	10069
DOID:9352	type 2 diabetes mellitus	128	0	17554300	LC-P	1	613227	HIGD1C	HGNC:28044	28044
DOID:9352	type 2 diabetes mellitus	125	0	23300278	LC-P	1	64359	NXN	HGNC:18008	18008
DOID:9352	type 2 diabetes mellitus	66	0	22456796	LC-P	1	6850	SYK	HGNC:11491	11491
DOID:9352	type 2 diabetes mellitus	62	0	23209189	LC-P	1	7049	TGFBR3	HGNC:11774	11774
DOID:9352	type 2 diabetes mellitus	104	0	24509480	LC-P	1	7088	TLE1	HGNC:11837	11837
DOID:9352	type 2 diabetes mellitus	41	0	21490949	LC-P	1	728597	DCDC2C	HGNC:32696	32696
DOID:9352	type 2 diabetes mellitus	58	0	24509480|18372903	LC-P	1	7422	VEGFA	HGNC:12680	12680
DOID:9352	type 2 diabetes mellitus	32	0	21490949	LC-P	1	80003	PCNXL2	HGNC:8736	8736
DOID:9352	type 2 diabetes mellitus	107	0	23209189	LC-P	1	81615	TMEM163	HGNC:25380	25380
DOID:9352	type 2 diabetes mellitus	3	0	24509480	LC-P	1	84105	PCBD2	HGNC:24474	24474
DOID:9352	type 2 diabetes mellitus	126	0	23300278	LC-P	1	8840	WISP1	HGNC:12769	12769
DOID:9352	type 2 diabetes mellitus	72	0	24974787	LC-P	1	9046	DOK2	HGNC:2991	2991
DOID:9352	type 2 diabetes mellitus	29	0	24101674	LC-P	1	92737	DNER	HGNC:24456	24456
DOID:9352	type 2 diabetes mellitus	18	0	23137000	LC-P	1	92922	CCDC102A	HGNC:28097	28097
DOID:9352	type 2 diabetes mellitus	9	0	21490949	LC-P	1	9663	LPIN2	HGNC:14450	14450
DOID:9352	type 2 diabetes mellitus	34	0	23386860	LC-S	0	10551	AGR2	HGNC:328	328
DOID:9352	type 2 diabetes mellitus	80	0	22456796	LC-S	0	11217	AKAP2	HGNC:372	372
DOID:9352	type 2 diabetes mellitus	84	0	17668382	LC-S	0	11250	GPR45	HGNC:4503	4503
DOID:9352	type 2 diabetes mellitus	64	0	22238593	LC-S	0	126969	SLC44A3	HGNC:28689	28689
DOID:9352	type 2 diabetes mellitus	107	0	23209189	LC-S	0	130013	ACMSD	HGNC:19288	19288
DOID:9352	type 2 diabetes mellitus	73	0	17554300	LC-S	0	132332	TMEM155	HGNC:26418	26418
DOID:9352	type 2 diabetes mellitus	96	0	23300278	LC-S	0	140690	CTCFL	HGNC:16234	16234
DOID:9352	type 2 diabetes mellitus	34	0	23386860	LC-S	0	155465	AGR3	HGNC:24167	24167
DOID:9352	type 2 diabetes mellitus	138	0	23937595	LC-S	0	170712	COX7B2	HGNC:24381	24381
DOID:9352	type 2 diabetes mellitus	72	0	24974787	LC-S	0	2675	GFRA2	HGNC:4244	4244
DOID:9352	type 2 diabetes mellitus	51	0	24509480	LC-S	0	285016	FAM150B	HGNC:27683	27683
DOID:9352	type 2 diabetes mellitus	73	0	17554300	LC-S	0	308	ANXA5	HGNC:543	543
DOID:9352	type 2 diabetes mellitus	121	0	24509480	LC-S	0	340146	SLC35D3	HGNC:15621	15621
DOID:9352	type 2 diabetes mellitus	109	0	24974787	LC-S	0	3741	KCNA5	HGNC:6224	6224
DOID:9352	type 2 diabetes mellitus	101	0	24509480	LC-S	0	387715	ARMS2	HGNC:32685	32685
DOID:9352	type 2 diabetes mellitus	102	0	23386860	LC-S	0	4593	MUSK	HGNC:7525	7525
DOID:9352	type 2 diabetes mellitus	109	0	24974787	LC-S	0	4908	NTF3	HGNC:8023	8023
DOID:9352	type 2 diabetes mellitus	96	0	23300278	LC-S	0	5105	PCK1	HGNC:8724	8724
DOID:9352	type 2 diabetes mellitus	125	0	23300278	LC-S	0	55178	RNMTL1	HGNC:18485	18485
DOID:9352	type 2 diabetes mellitus	17	0	17554300	LC-S	0	57408	LRTM1	HGNC:25023	25023
DOID:9352	type 2 diabetes mellitus	24	0	24509480	LC-S	0	5744	PTHLH	HGNC:9607	9607
DOID:9352	type 2 diabetes mellitus	71	0	23300278	LC-S	0	6444	SGCD	HGNC:10807	10807
DOID:9352	type 2 diabetes mellitus	84	0	17668382	LC-S	0	64965	MRPS9	HGNC:14501	14501
DOID:9352	type 2 diabetes mellitus	77	0	20581827|18372903	LC-S	0	6854	SYN2	HGNC:11495	11495
DOID:9352	type 2 diabetes mellitus	77	0	20581827|18372903	LC-S	0	7079	TIMP4	HGNC:11823	11823
DOID:9352	type 2 diabetes mellitus	17	0	17554300	LC-S	0	7474	WNT5A	HGNC:12784	12784
DOID:9352	type 2 diabetes mellitus	102	0	23386860	LC-S	0	79987	SVEP1	HGNC:15985	15985
DOID:9352	type 2 diabetes mellitus	141	0	22238593	LC-S	0	8538	BARX2	HGNC:956	956
DOID:9352	type 2 diabetes mellitus	135	0	21573907	LC-S	0	8788	DLK1	HGNC:2907	2907
DOID:9296	cleft lip	0	1	22863734|20023658	HC-P	1	10253	SPRY2	HGNC:11270	11270
DOID:9296	cleft lip	3	1	22863734	HC-P	1	2042	EPHA3	HGNC:3387	3387
DOID:9296	cleft lip	10	1	22863734|20436469|19270707	HC-P	1	3664	IRF6	HGNC:6121	6121
DOID:9296	cleft lip	9	1	22863734	HC-P	1	5081	PAX7	HGNC:8621	8621
DOID:9296	cleft lip	26	1	22863734|19270707|20436469|19656524	HC-P	1	56169	GSDMC	HGNC:7151	7151
DOID:9296	cleft lip	4	1	22863734|20023658	HC-P	1	57698	SHTN1	HGNC:29319	29319
DOID:9296	cleft lip	2	1	22863734|20023658	HC-P	1	63892	THADA	HGNC:19217	19217
DOID:9296	cleft lip	11	1	20023658|22863734	HC-P	1	9241	NOG	HGNC:7866	7866
DOID:9296	cleft lip	4	1	22863734|20023658	HC-S	0	11023	VAX1	HGNC:12660	12660
DOID:9296	cleft lip	6	1	22863734	HC-S	0	138009	DCAF4L2	HGNC:26657	26657
DOID:9296	cleft lip	19	1	22863734	HC-S	0	24	ABCA4	HGNC:34	34
DOID:9296	cleft lip	11	1	20023658|22863734	HC-S	0	339210	C17orf67	HGNC:27900	27900
DOID:9296	cleft lip	23	1	22863734	HC-S	0	9935	MAFB	HGNC:6408	6408
DOID:9296	cleft lip	1	0	22863734	LC-P	1	10507	SEMA4D	HGNC:10732	10732
DOID:9296	cleft lip	20	0	21618603	LC-P	1	10592	SMC2	HGNC:14011	14011
DOID:9296	cleft lip	18	0	22863734	LC-P	1	134526	ACOT12	HGNC:24436	24436
DOID:9296	cleft lip	5	0	22863734	LC-P	1	144453	BEST3	HGNC:17105	17105
DOID:9296	cleft lip	21	0	22863734	LC-P	1	23705	CADM1	HGNC:5951	5951
